timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-07T10:22:10,codecarbon,c0a2e094-d0ab-4a5a-84ec-fc2625644902,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5031805000035092,1.8203900295838424e-06,1.211025575158534e-06,1.5925965000000006,0.0,10.0,4.43549273436268e-07,0.0,2.7843444444847087e-06,3.227893717920977e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:13,codecarbon,1c0662cd-64e5-4c26-ae8f-65cea867aa3a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5034908000088762,1.8144102079084208e-06,1.2067983441586134e-06,1.5563392935,0.0,10.0,4.333795366218639e-07,0.0,2.7839108333864714e-06,3.217290370008336e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:16,codecarbon,df6fdbcf-b107-45de-a4ca-eb1c883765eb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5041411999845875,1.814738933825905e-06,1.206495064322751e-06,1.5542656665,0.0,10.0,4.3297826282509204e-07,0.0,2.784895000028579e-06,3.217873262853671e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:19,codecarbon,98bc5055-f351-4494-a3e5-43e561cd0e2c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5032192999788094,1.9005242886694263e-06,1.2643027459108713e-06,2.1039748125,0.0,10.0,5.859357117533796e-07,0.0,2.784051111100578e-06,3.3699868228539576e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:22,codecarbon,6d205150-b26a-4542-ba3b-b9bb28df5232,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5036844999995085,1.822981512020669e-06,1.2123430892725603e-06,1.6047922920000002,0.0,10.0,4.471114033616827e-07,0.0,2.7853775000645936e-06,3.232488903426276e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:25,codecarbon,c3268f83-422d-4ea1-b8c9-78f68806977a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5036764000251424,1.8152654152088288e-06,1.207218132291281e-06,1.5584650845,0.0,10.0,4.3413347994139083e-07,0.0,2.7846733333717563e-06,3.218806813313148e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:28,codecarbon,d1358061-0193-44eb-9252-7468cf6bd484,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5031855999841357,1.8142428183350151e-06,1.2069320104943544e-06,1.5552960000000002,0.0,10.0,4.330916123990304e-07,0.0,2.783901944429898e-06,3.216993556828928e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:31,codecarbon,e75ac96e-ab98-4c84-be96-b48e2b5274b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.503883900004439,1.8251778938488008e-06,1.2136428176692455e-06,1.618014516,0.0,10.0,4.508518345891611e-07,0.0,2.7855316666925013e-06,3.2363835012816624e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:34,codecarbon,84760cf1-cd8c-418c-bc22-c861d3e5f06b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5034242999972776,1.8268048636437565e-06,1.2150960069270294e-06,1.6341680625000006,0.0,10.0,4.551098134539088e-07,0.0,2.784158611110696e-06,3.239268424564605e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:37,codecarbon,6f1cfb46-cfe1-4759-8d06-60b27bb519d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5038894999888726,1.9595890132979147e-06,1.3030139603424411e-06,2.4718824960000005,0.0,10.0,6.888291269947376e-07,0.0,2.7858905555654525e-06,3.4747196825601903e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:40,codecarbon,c5ca3872-7f78-47a2-baec-dcb405014eab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5039819000230636,2.5278585867042214e-06,1.680777266445465e-06,6.090923292,0.0,10.0,1.6969615145809568e-06,0.0,2.78540694449071e-06,4.482368459071667e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:43,codecarbon,629a0114-da46-4352-8b5d-1027c42beb76,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.506419699988328,1.928241761898269e-06,1.2800162942061958e-06,2.2525300680000004,0.0,10.0,6.287606687973684e-07,0.0,2.7903744443998826e-06,3.419135113197251e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:46,codecarbon,4981cf09-ad20-4010-bf46-d5eaf6952fdc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5048698999744374,1.861702443977756e-06,1.237118533641599e-06,1.8395757195,0.0,10.0,5.130397834021738e-07,0.0,2.788108611113987e-06,3.3011483945161607e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:49,codecarbon,af236f4f-9646-440d-9853-917f8bc4b1b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5041203000000678,1.8179764270598045e-06,1.2086642451802043e-06,1.5735989760000002,0.0,10.0,4.3848978019626505e-07,0.0,2.785124166742511e-06,3.223613946938776e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:52,codecarbon,68416e71-d67b-49c2-b965-7c2aece2b7cb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.504052500007674,1.825099437680368e-06,1.2134546085798571e-06,1.618014516,0.0,10.0,4.508702170410231e-07,0.0,2.7853741667058784e-06,3.2362443837469016e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:55,codecarbon,9b752a31-b7ad-4781-ace6-3e256d8b2e9f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5025848999794107,1.81566935643353e-06,1.2083639044012815e-06,1.5723515625000002,0.0,10.0,4.375352992973539e-07,0.0,2.781987777739738e-06,3.219523077037092e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:22:58,codecarbon,2cdafb98-6550-4c81-a611-acdd284c9167,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.504287599993404,1.822750072354984e-06,1.211703182531702e-06,1.598568684,0.0,10.0,4.455674063167414e-07,0.0,2.78651111107643e-06,3.232078517393172e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:01,codecarbon,d350fddf-3fa7-44e6-b01a-0305b230292f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5042116999975406,1.8506113934280587e-06,1.230286530433904e-06,1.777706124,0.0,10.0,4.954154881413729e-07,0.0,2.78606638886332e-06,3.281481877004693e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:04,codecarbon,2f019088-33ed-40d1-83f8-276963e3aaa7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5040552999998908,1.8332616085835013e-06,1.2188791253776603e-06,1.6707660495000003,0.0,10.0,4.65470780371389e-07,0.0,2.7852466667051584e-06,3.250717447076548e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:07,codecarbon,a342283f-acd1-4451-80f2-6fa5ba1b3a35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5036695999733638,1.8307511668113127e-06,1.2175222315086658e-06,1.6579106205,0.0,10.0,4.61766239752266e-07,0.0,2.7844997221513447e-06,3.2462659619036108e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:10,codecarbon,d7a47470-8c37-421a-9cbf-6e51373e9864,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5027048999909312,1.8988519157416448e-06,1.2636226286033303e-06,2.098885164,0.0,10.0,5.84250280145522e-07,0.0,2.782771111136147e-06,3.3670213912816693e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:13,codecarbon,650c6700-4a78-4a15-b715-e70822f65ef3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5029446999833451,1.8708022925136723e-06,1.2447579026256942e-06,1.9179484440000008,0.0,10.0,5.33995525437332e-07,0.0,2.783288611115293e-06,3.317284136552625e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:16,codecarbon,58b24195-10c6-45c4-9c64-81a0d1002a57,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5035621999995783,1.8416545191892104e-06,1.2248608798423683e-06,1.726492416,0.0,10.0,4.809013219535377e-07,0.0,2.784698333319587e-06,3.2655996552731248e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:19,codecarbon,72811e06-ac4c-4e12-818f-267c96cbdd95,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.50434139999561,1.841076908807658e-06,1.2238424793820276e-06,1.721225364,0.0,10.0,4.796026657360488e-07,0.0,2.784972777751844e-06,3.2645754434878927e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:22,codecarbon,71f7b981-134b-4491-ac36-a92eca3dfaee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5034700999967754,1.8316590506461185e-06,1.2182876471238415e-06,1.6621213515000002,0.0,10.0,4.629971994294166e-07,0.0,2.784878611176585e-06,3.247875810606002e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:25,codecarbon,ee426d07-2f89-4767-b5e0-a1a925e0ed9d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.505081799987238,2.171230338039828e-06,1.4425995570860257e-06,3.820374816000001,0.0,10.0,1.064911757676301e-06,0.0,2.7850877778190705e-06,3.849999535495371e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:28,codecarbon,265af9e4-df3f-40d9-9f65-2b0444b5768d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.503561500023352,1.821811108667421e-06,1.2116638452362117e-06,1.601648736,0.0,10.0,4.460880026557984e-07,0.0,2.7843255556136786e-06,3.2304135582694766e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:31,codecarbon,7daae3cd-6e7d-4c49-b421-cc21de95b0a8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5049616000032984,1.830116784286517e-06,1.2160554689784153e-06,1.6457171235,0.0,10.0,4.589124713283038e-07,0.0,2.7862286111081227e-06,3.2451410824364263e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:34,codecarbon,c43e9677-4b70-4ba1-8d11-4e0b4c60b530,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.504438200005097,1.8213282360354275e-06,1.2106367918796908e-06,1.595551488,0.0,10.0,4.445003899102942e-07,0.0,2.785056944412645e-06,3.22955733432294e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:36,codecarbon,fa4ae44b-ae26-455e-9226-0020a6c14b79,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.503056799992919,1.821595423559304e-06,1.2119272029958452e-06,1.6032125355000002,0.0,10.0,4.4639221913606294e-07,0.0,2.783638888892407e-06,3.23003110802847e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:39,codecarbon,39127117-e947-4f64-91a3-3c7189ea9027,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5027593999984674,1.840785409556816e-06,1.2249368791562329e-06,1.7318424120000002,0.0,10.0,4.819732826849534e-07,0.0,2.782085277835399e-06,3.264058560520352e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:42,codecarbon,3edee3db-21e9-471d-bd4f-c4936451922d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.504545700008748,1.8146303459855904e-06,1.2060985226138625e-06,1.5483512895000002,0.0,10.0,4.315118272843273e-07,0.0,2.78616888891621e-06,3.217680716200537e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:45,codecarbon,334f6408-a76f-4af0-a6ef-2c7c1f8b1efb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5045442999980878,1.8181243002378704e-06,1.2084219123625545e-06,1.5675028485000002,0.0,10.0,4.369617094716981e-07,0.0,2.786914444408871e-06,3.223876153880569e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:48,codecarbon,fe184637-e7d5-444f-b168-a0b4b795c532,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.50349709999864,1.841317425983494e-06,1.2246897090690496e-06,1.721225364,0.0,10.0,4.795588700994633e-07,0.0,2.7854430555534137e-06,3.265001925652877e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:51,codecarbon,a2e42962-2a00-4142-ad36-abe75def0b6d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.504234499996528,1.8138998286425297e-06,1.2058624028678483e-06,1.5455625,0.0,10.0,4.30666482744088e-07,0.0,2.7857188888851344e-06,3.2163853716292225e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:54,codecarbon,335a44cc-3ce1-4c23-bbd9-d25d417e1ada,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5041447000112385,1.81722867881734e-06,1.2081475132038575e-06,1.5651619215000006,0.0,10.0,4.361847153972213e-07,0.0,2.7861033333465458e-06,3.2222880487437672e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:23:57,codecarbon,9a33b414-93c4-4c10-840a-800bf1b1ed3d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.50312069998472,1.8345605274444075e-06,1.2205011397042543e-06,1.686624,0.0,10.0,4.695848410599448e-07,0.0,2.7834358333267224e-06,3.253020674386667e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:00,codecarbon,69a2e31c-2a6e-4f41-b8ea-f408d1387c72,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5039090999925977,1.8325263727466608e-06,1.2185087335103436e-06,1.6642545,0.0,10.0,4.637401246428161e-07,0.0,2.7856736110859653e-06,3.2494137357287814e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:03,codecarbon,e510e86e-1b61-4b42-b6e7-aaea6e5f1771,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5048660999746062,2.222939868570516e-06,1.477167881320489e-06,4.1476597035,0.0,10.0,1.1558277534847171e-06,0.0,2.785862499957956e-06,3.941690253442673e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:06,codecarbon,cdab0e11-c006-46c7-993a-8f24f66ab60f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5037070999969728,1.8165922654502824e-06,1.20807587159357e-06,1.5698991795,0.0,10.0,4.371559570683871e-07,0.0,2.784003611143109e-06,3.221159568211496e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:09,codecarbon,3cd58487-2db3-44f4-abd0-494c3d7255ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5032981999975163,1.8617887369808151e-06,1.2384693449269686e-06,1.8572584920000008,0.0,10.0,5.172077971310564e-07,0.0,2.784093611100818e-06,3.3013014082318745e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:12,codecarbon,3e0ab3d5-0c7d-478e-b5c0-2f5598a8846f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.503943400020944,1.8162799525650904e-06,1.207678395702788e-06,1.5675028485000002,0.0,10.0,4.365205009728479e-07,0.0,2.7840852777848743e-06,3.2206057787577223e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:15,codecarbon,a2422fb3-cd12-4dd5-8c48-e594ccadfd04,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5044864999945275,1.821996762396612e-06,1.2110422808069325e-06,1.5940662585,0.0,10.0,4.443433127816102e-07,0.0,2.7863994444487617e-06,3.230742757230372e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:18,codecarbon,6a6d8241-3ceb-4d1f-8e7a-a885c8889cf2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5057178999995813,1.826931634243228e-06,1.2133292924549385e-06,1.614610464,0.0,10.0,4.505296015916877e-07,0.0,2.7889636110760167e-06,3.239493212667704e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:21,codecarbon,f2f99c43-c80a-4069-a9b7-ec4786b17d6c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.505104100011522,1.8228996886769287e-06,1.2111452547787051e-06,1.5925965000000006,0.0,10.0,4.442310374443568e-07,0.0,2.788112777812381e-06,3.2323438152567376e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:24,codecarbon,c0b6226d-2121-4351-85e9-b3961a0dd79f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5043202000088058,1.8183431914369344e-06,1.2087474404892593e-06,1.5723515625000002,0.0,10.0,4.3818040020777373e-07,0.0,2.7860838889157297e-06,3.2242642891235035e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:27,codecarbon,8c5c0831-6db9-4806-8856-ba8a54b6937c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5038035000034142,1.822484943036512e-06,1.2119169446223357e-06,1.6047922920000002,0.0,10.0,4.469889487959729e-07,0.0,2.784619444476751e-06,3.231608393272724e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:30,codecarbon,20ef5e88-5bc2-447e-829c-13364ae8d98d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5041841000202112,1.822915599301552e-06,1.211896601803634e-06,1.6047922920000002,0.0,10.0,4.471084166681225e-07,0.0,2.785263611116938e-06,3.23237202778506e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-05-07T10:24:32,codecarbon,e237a0bf-34d5-4d58-a20a-78668af66752,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5038671000220347,1.826915771098564e-06,1.2148119811064394e-06,1.6304585595,0.0,10.0,4.542384176157168e-07,0.0,2.785226666714557e-06,3.239465084330273e-06,0.0,Tunisia,TUN,,,,Windows-11-10.0.26200-SP0,3.13.3,3.2.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,0,,,,7.87811279296875,machine,0.0,0,0.0,0.0,N,1.0,0.0
